date,T,Po,P,U,Ff,N,Tn,Tx,H,VV,Td,RRR,sss
2025-06-07 16:00:00,26.8,723.8,759.3,35.0,1,40%.,,,1000-1500,50.0,9.9,,
2025-06-07 19:00:00,26.3,723.3,758.8,34.0,0,"10%  или менее, но не 0",,26.8,1000-1500,50.0,9.0,Осадков нет,
2025-06-07 22:00:00,15.2,723.5,760.4,87.0,0,70 – 80%.,,,"2500 или более, или облаков нет.",10.0,13.0,,
2025-06-08 01:00:00,12.0,723.1,760.3,94.0,1,70 – 80%.,,,"2500 или более, или облаков нет.",10.0,11.1,,
2025-06-08 04:00:00,9.8,722.0,759.6,96.0,0,70 – 80%.,,,"2500 или более, или облаков нет.",10.0,9.2,,
2025-06-08 07:00:00,12.2,721.1,758.3,94.0,0,70 – 80%.,9.0,,"2500 или более, или облаков нет.",50.0,11.3,Осадков нет,
2025-06-08 10:00:00,21.7,720.4,756.4,54.0,1,100%.,,,"2500 или более, или облаков нет.",20.0,11.9,,
2025-06-08 13:00:00,24.0,720.7,756.4,47.0,3,100%.,,,1000-1500,10.0,12.1,,
2025-06-08 16:00:00,23.4,721.7,757.5,47.0,2,100%.,,,600-1000,10.0,11.4,,
2025-06-08 19:00:00,23.8,721.3,757.0,44.0,1,100%.,,24.5,600-1000,10.0,10.9,Осадков нет,
2025-06-08 22:00:00,15.2,721.2,757.9,90.0,1,70 – 80%.,,,1000-1500,10.0,13.6,,
2025-06-09 01:00:00,15.8,722.8,759.6,92.0,1,100%.,,,600-1000,4.0,14.5,,
2025-06-09 04:00:00,14.6,723.2,760.1,96.0,1,100%.,,,600-1000,10.0,14.0,,
2025-06-09 07:00:00,14.7,723.4,760.3,97.0,0,100%.,13.8,,600-1000,4.0,14.2,3,
2025-06-09 10:00:00,17.5,723.6,760.2,87.0,1,100%.,,,600-1000,10.0,15.3,,
2025-06-09 13:00:00,20.4,723.4,759.6,68.0,0,100%.,,,600-1000,10.0,14.2,,
2025-06-09 16:00:00,16.9,723.7,760.3,91.0,2,"90  или более, но не 100%",,,600-1000,4.0,15.4,,
2025-06-09 19:00:00,16.4,723.9,760.6,73.0,4,100%.,,20.8,600-1000,4.0,11.5,3,
2025-06-09 22:00:00,13.1,724.9,762.2,94.0,0,100%.,,,300-600,4.0,12.1,,
2025-06-10 01:00:00,13.0,725.1,762.4,97.0,1,100%.,,,300-600,2.0,12.5,,
2025-06-10 04:00:00,12.1,725.4,762.8,96.0,1,100%.,,,300-600,2.0,11.4,,
2025-06-10 07:00:00,11.4,725.9,763.5,92.0,1,100%.,11.3,,300-600,4.0,10.2,7,
2025-06-10 10:00:00,13.9,726.4,763.7,80.0,1,100%.,,,600-1000,20.0,10.4,,
2025-06-10 13:00:00,17.4,726.4,763.3,62.0,3,70 – 80%.,,,1000-1500,50.0,9.9,,
2025-06-10 16:00:00,20.4,725.6,762.0,42.0,2,70 – 80%.,,,1000-1500,50.0,7.1,,
2025-06-10 19:00:00,18.3,725.5,762.1,63.0,1,70 – 80%.,,21.2,1000-1500,10.0,11.0,Осадков нет,
2025-06-10 22:00:00,15.5,726.1,763.1,83.0,0,70 – 80%.,,,1000-1500,10.0,12.6,,
2025-06-11 01:00:00,10.9,726.2,763.9,95.0,0,,,,,,10.2,,
2025-06-11 04:00:00,10.5,726.1,763.7,97.0,1,40%.,,,"2500 или более, или облаков нет.",10.0,10.1,,
2025-06-11 07:00:00,10.6,726.3,764.0,97.0,0,Небо не видно из-за тумана и/или других метеорологических явлений.,9.6,,,0.5,10.2,Осадков нет,
2025-06-11 10:00:00,16.8,725.8,762.7,72.0,0,50%.,,,1000-1500,50.0,11.7,,
2025-06-11 13:00:00,21.5,724.9,761.0,43.0,2,70 – 80%.,,,600-1000,10.0,8.4,,
2025-06-11 16:00:00,21.7,724.3,760.5,42.0,3,100%.,,,600-1000,10.0,8.2,,
2025-06-11 19:00:00,15.8,724.9,761.8,87.0,1,100%.,,22.7,600-1000,4.0,13.7,2,
2025-06-11 22:00:00,14.9,724.7,761.7,97.0,1,100%.,,,600-1000,4.0,14.4,,
2025-06-12 01:00:00,14.5,724.9,761.9,97.0,1,100%.,,,600-1000,4.0,14.1,,
2025-06-12 04:00:00,14.3,725.2,762.2,97.0,0,100%.,,,600-1000,4.0,13.9,,
2025-06-12 07:00:00,13.9,725.9,763.1,97.0,0,70 – 80%.,13.7,,1000-1500,4.0,13.4,11,
2025-06-12 10:00:00,18.3,726.6,763.3,73.0,0,70 – 80%.,,,600-1000,10.0,13.4,,
2025-06-12 13:00:00,23.1,726.5,762.5,51.0,1,40%.,,,1000-1500,50.0,12.5,,
2025-06-12 16:00:00,23.5,726.0,762.0,45.0,1,60%.,,,1000-1500,50.0,10.8,,
2025-06-12 19:00:00,24.9,725.7,761.5,36.0,2,20–30%.,,25.3,1000-1500,50.0,8.8,Осадков нет,
2025-06-12 22:00:00,15.7,726.2,763.2,90.0,0,20–30%.,,,"2500 или более, или облаков нет.",10.0,14.0,,
2025-06-13 01:00:00,12.1,726.8,764.2,96.0,0,Облаков нет.,,,,10.0,11.5,,
2025-06-13 04:00:00,10.2,726.7,764.5,97.0,0,Облаков нет.,,,,4.0,9.7,,
2025-06-13 07:00:00,11.8,726.7,764.2,97.0,0,Облаков нет.,9.6,,,10.0,11.4,Осадков нет,
2025-06-13 10:00:00,22.2,725.8,761.9,46.0,4,Облаков нет.,,,,50.0,10.0,,
2025-06-13 13:00:00,26.3,724.8,760.4,32.0,4,Облаков нет.,,,,50.0,8.2,,
2025-06-13 16:00:00,27.9,723.8,759.2,25.0,3,Облаков нет.,,,,50.0,6.1,,
2025-06-13 19:00:00,27.0,723.0,758.5,28.0,2,Облаков нет.,,28.0,,20.0,7.2,Осадков нет,
2025-06-13 22:00:00,16.0,723.2,760.0,78.0,0,Облаков нет.,,,,10.0,12.2,,
2025-06-14 01:00:00,13.3,722.8,760.0,86.0,1,Облаков нет.,,,,10.0,11.0,,
2025-06-14 04:00:00,11.0,722.3,759.7,92.0,1,Облаков нет.,,,,10.0,9.7,,
2025-06-14 07:00:00,12.4,722.0,759.2,88.0,0,Облаков нет.,10.0,,,20.0,10.4,Осадков нет,
2025-06-14 10:00:00,23.4,721.1,756.9,45.0,1,60%.,,,"2500 или более, или облаков нет.",50.0,10.7,,
2025-06-14 13:00:00,27.3,720.4,755.5,36.0,1,70 – 80%.,,,"2500 или более, или облаков нет.",50.0,10.8,,
2025-06-14 16:00:00,29.8,719.9,754.9,23.0,3,100%.,,,"2500 или более, или облаков нет.",20.0,6.7,,
2025-06-14 22:00:00,19.3,720.0,756.1,79.0,0,100%.,,,"2500 или более, или облаков нет.",10.0,15.6,,
2025-06-15 01:00:00,16.4,719.9,756.4,90.0,0,60%.,,,600-1000,10.0,14.8,,
2025-06-15 04:00:00,15.9,719.2,755.7,93.0,0,100%.,,,600-1000,10.0,14.7,,
2025-06-15 07:00:00,17.1,718.8,755.2,85.0,0,70 – 80%.,15.5,,600-1000,10.0,14.6,Осадков нет,
2025-06-15 10:00:00,24.9,718.1,753.5,46.0,1,50%.,,,"2500 или более, или облаков нет.",50.0,12.6,,
2025-06-15 13:00:00,23.7,718.7,754.3,57.0,5,"90  или более, но не 100%",,,600-1000,20.0,14.6,,
2025-06-15 16:00:00,23.0,717.7,753.4,53.0,2,70 – 80%.,,,600-1000,50.0,12.9,,
2025-06-15 19:00:00,24.6,717.0,752.4,45.0,2,50%.,,25.3,"2500 или более, или облаков нет.",50.0,11.9,Следы осадков,
2025-06-15 22:00:00,17.4,717.3,753.5,84.0,0,"90  или более, но не 100%",,,"2500 или более, или облаков нет.",10.0,14.7,,
2025-06-16 01:00:00,15.1,717.4,753.9,93.0,0,70 – 80%.,,,600-1000,10.0,14.0,,
2025-06-16 04:00:00,14.5,717.4,754.0,94.0,0,"90  или более, но не 100%",,,600-1000,10.0,13.6,,
2025-06-16 07:00:00,15.8,717.6,754.1,97.0,0,100%.,14.1,,600-1000,4.0,15.3,4,
2025-06-16 10:00:00,16.4,718.8,754.1,100.0,1,100%.,,,600-1000,2.0,16.4,,
2025-06-16 13:00:00,17.7,718.0,754.3,90.0,0,100%.,,,300-600,2.0,16.1,,
2025-06-16 16:00:00,19.1,718.0,754.1,85.0,2,100%.,,,600-1000,4.0,16.5,,
2025-06-16 19:00:00,19.8,718.6,754.6,82.0,0,"90  или более, но не 100%",,21.0,600-1000,4.0,16.7,23,
2025-06-16 22:00:00,15.9,719.5,756.1,95.0,0,70 – 80%.,,,"2500 или более, или облаков нет.",10.0,15.1,,
2025-06-17 04:00:00,16.0,720.8,757.4,97.0,0,100%.,,,300-600,1.0,15.6,,
2025-06-17 10:00:00,20.2,722.0,758.2,72.0,0,70 – 80%.,,,600-1000,4.0,14.9,,
2025-06-17 16:00:00,24.7,721.0,756.7,44.0,2,40%.,,,"2500 или более, или облаков нет.",50.0,11.6,,
2025-06-17 19:00:00,24.7,720.8,756.4,38.0,2,Облаков нет.,,25.2,,50.0,9.4,Осадков нет,
2025-06-17 22:00:00,15.3,721.4,758.2,90.0,0,Облаков нет.,,,,50.0,13.6,,
2025-06-18 01:00:00,12.1,721.2,758.4,94.0,0,Облаков нет.,,,,10.0,11.2,,
2025-06-18 04:00:00,10.3,720.1,757.6,97.0,1,Облаков нет.,,,,10.0,9.8,,
2025-06-18 07:00:00,12.4,719.9,757.0,93.0,1,Облаков нет.,9.8,,,50.0,11.3,Осадков нет,
2025-06-18 10:00:00,23.4,719.4,755.0,46.0,3,Облаков нет.,,,,50.0,11.2,,
2025-06-18 13:00:00,27.8,718.3,753.4,36.0,2,Облаков нет.,,,,50.0,11.4,,
2025-06-18 16:00:00,31.3,717.5,752.2,27.0,1,Облаков нет.,,,,50.0,10.0,,
2025-06-18 19:00:00,31.3,717.3,751.9,41.0,0,Облаков нет.,,31.9,,50.0,16.4,Осадков нет,
2025-06-18 22:00:00,19.0,718.0,754.0,88.0,0,Облаков нет.,,,,20.0,16.9,,
2025-06-19 01:00:00,15.9,718.6,755.2,94.0,0,Облаков нет.,,,,10.0,14.9,,
2025-06-19 04:00:00,15.4,718.6,755.2,96.0,1,100%.,,,600-1000,10.0,14.7,,
2025-06-19 07:00:00,19.9,718.0,754.0,75.0,2,70 – 80%.,15.1,,600-1000,10.0,15.4,Следы осадков,
2025-06-19 10:00:00,26.6,718.0,753.1,41.0,1,20–30%.,,,"2500 или более, или облаков нет.",50.0,12.3,,
2025-06-19 13:00:00,30.2,717.4,752.2,29.0,2,"10%  или менее, но не 0",,,"2500 или более, или облаков нет.",50.0,10.3,,
2025-06-19 16:00:00,32.3,716.8,751.3,24.0,3,40%.,,,1000-1500,50.0,9.5,,
2025-06-19 19:00:00,24.8,717.6,752.9,59.0,1,100%.,,32.6,600-1000,20.0,16.1,Осадков нет,
2025-06-19 22:00:00,20.9,717.7,753.5,77.0,1,50%.,,,1000-1500,20.0,16.6,,
2025-06-20 01:00:00,16.2,717.8,754.3,91.0,1,50%.,,,1000-1500,10.0,14.8,,
2025-06-20 04:00:00,14.3,718.0,754.6,96.0,0,"10%  или менее, но не 0",,,1000-1500,10.0,13.7,,
2025-06-20 07:00:00,16.7,718.0,754.3,84.0,0,"10%  или менее, но не 0",13.8,,"2500 или более, или облаков нет.",50.0,14.0,Осадков нет,
2025-06-20 10:00:00,26.3,718.5,753.7,46.0,0,70 – 80%.,,,"2500 или более, или облаков нет.",50.0,13.7,,
2025-06-20 13:00:00,29.6,718.3,753.2,30.0,2,40%.,,,"2500 или более, или облаков нет.",50.0,10.0,,
2025-06-20 16:00:00,30.9,718.0,752.8,29.0,3,70 – 80%.,,,1000-1500,50.0,11.0,,
2025-06-20 19:00:00,27.4,719.1,754.3,43.0,3,"90  или более, но не 100%",,31.4,1000-1500,50.0,13.6,Осадков нет,
2025-06-20 22:00:00,22.1,720.3,756.1,55.0,3,100%.,,,600-1000,10.0,12.6,,
2025-06-21 01:00:00,18.3,719.5,755.7,92.0,1,100%.,,,600-1000,4.0,16.9,,
2025-06-21 04:00:00,16.0,718.9,755.4,97.0,0,"90  или более, но не 100%",,,"2500 или более, или облаков нет.",10.0,15.5,,
2025-06-21 07:00:00,16.3,718.6,755.1,94.0,1,"90  или более, но не 100%",15.4,,600-1000,20.0,15.3,"0,9",
2025-06-21 10:00:00,24.3,718.0,753.5,56.0,1,"90  или более, но не 100%",,,"2500 или более, или облаков нет.",50.0,15.0,,
2025-06-21 13:00:00,21.4,719.8,755.6,58.0,4,100%.,,,1000-1500,10.0,12.7,,
2025-06-21 16:00:00,19.1,720.7,756.9,76.0,0,100%.,,,1000-1500,50.0,14.7,,
2025-06-21 19:00:00,22.6,719.5,755.2,54.0,1,20–30%.,,24.6,1000-1500,50.0,12.9,"0,6",
2025-06-21 22:00:00,14.7,721.6,758.5,97.0,1,100%.,,,1000-1500,20.0,14.2,,
2025-06-22 01:00:00,13.9,721.3,758.2,97.0,0,100%.,,,1000-1500,10.0,13.5,,
2025-06-22 04:00:00,12.1,722.2,759.4,97.0,0,70 – 80%.,,,600-1000,4.0,11.7,,
2025-06-22 07:00:00,13.1,722.5,759.7,97.0,0,70 – 80%.,11.6,,1000-1500,4.0,12.7,6,
2025-06-22 10:00:00,20.2,722.5,758.8,63.0,0,Облаков нет.,,,,50.0,12.8,,
2025-06-22 13:00:00,24.3,722.1,757.8,29.0,3,70 – 80%.,,,1000-1500,50.0,5.3,,
2025-06-22 16:00:00,25.3,721.3,756.9,30.0,2,70 – 80%.,,,1000-1500,20.0,6.3,,
2025-06-22 19:00:00,26.0,720.1,755.6,29.0,2,Облаков нет.,,26.2,,50.0,6.6,Осадков нет,
2025-06-22 22:00:00,15.1,720.1,756.9,83.0,0,Облаков нет.,,,,20.0,12.3,,
2025-06-23 01:00:00,11.6,719.8,757.0,94.0,0,Облаков нет.,,,,10.0,10.6,,
2025-06-23 04:00:00,9.7,719.5,756.9,95.0,0,20–30%.,,,"2500 или более, или облаков нет.",10.0,9.0,,
2025-06-23 07:00:00,13.1,719.4,756.4,86.0,0,Облаков нет.,9.2,,,50.0,10.8,Осадков нет,
2025-06-23 10:00:00,23.3,718.7,754.3,46.0,2,Облаков нет.,,,,50.0,11.0,,
2025-06-23 13:00:00,28.4,718.1,753.1,34.0,1,Облаков нет.,,,,50.0,10.9,,
2025-06-23 16:00:00,31.8,717.3,751.9,24.0,2,Облаков нет.,,,,50.0,8.7,,
2025-06-23 19:00:00,29.8,716.3,751.0,30.0,1,Облаков нет.,,32.3,,50.0,10.6,Осадков нет,
2025-06-23 22:00:00,17.7,715.7,751.9,83.0,0,20–30%.,,,"2500 или более, или облаков нет.",20.0,14.7,,
2025-06-24 01:00:00,14.2,714.8,751.3,93.0,0,Облаков нет.,,,,10.0,13.0,,
2025-06-24 04:00:00,15.0,714.1,750.6,85.0,1,Облаков нет.,,,,10.0,12.5,,
2025-06-24 07:00:00,16.2,715.9,752.2,82.0,0,60%.,13.2,,1000-1500,20.0,13.1,Осадков нет,
2025-06-24 10:00:00,18.5,717.4,753.6,80.0,0,"90  или более, но не 100%",,,600-1000,20.0,14.9,,
2025-06-24 13:00:00,16.2,718.6,755.1,89.0,1,100%.,,,600-1000,4.0,14.4,,
2025-06-24 16:00:00,18.9,718.4,754.6,69.0,2,100%.,,,600-1000,4.0,13.0,,
2025-06-24 19:00:00,20.5,718.5,754.4,60.0,2,"90  или более, но не 100%",,20.6,1000-1500,20.0,12.4,4,
2025-06-24 22:00:00,14.9,719.8,756.6,90.0,0,"90  или более, но не 100%",,,1000-1500,10.0,13.3,,
2025-06-25 01:00:00,11.9,720.5,757.7,96.0,0,Облаков нет.,,,,10.0,11.2,,
2025-06-25 04:00:00,11.0,720.7,758.0,97.0,1,40%.,,,600-1000,10.0,10.5,,
2025-06-25 07:00:00,13.7,720.5,757.5,91.0,0,20–30%.,11.0,,1000-1500,50.0,12.3,Осадков нет,
2025-06-25 10:00:00,20.8,720.0,756.0,52.0,1,50%.,,,1000-1500,50.0,10.6,,
2025-06-25 13:00:00,23.5,719.2,754.9,37.0,1,70 – 80%.,,,1500-2000,50.0,7.8,,
2025-06-25 16:00:00,24.2,718.3,753.9,37.0,1,"90  или более, но не 100%",,,1500-2000,50.0,8.6,,
2025-06-25 19:00:00,19.2,718.2,754.3,70.0,1,"90  или более, но не 100%",,24.6,1500-2000,20.0,13.6,Следы осадков,
2025-06-25 22:00:00,15.7,717.1,753.6,90.0,0,100%.,,,1000-1500,20.0,14.1,,
2025-06-26 01:00:00,14.8,717.8,754.4,96.0,0,100%.,,,1000-1500,4.0,14.2,,
2025-06-26 04:00:00,14.6,718.3,754.9,97.0,0,100%.,,,600-1000,4.0,14.1,,
2025-06-26 07:00:00,14.0,719.0,755.8,97.0,0,100%.,13.9,,300-600,4.0,13.6,22,
2025-06-26 10:00:00,14.3,721.4,758.3,88.0,3,100%.,13.6,,600-1000,4.0,12.3,,
2025-06-26 13:00:00,17.0,722.3,758.9,68.0,2,70 – 80%.,,,600-1000,10.0,11.1,,
2025-06-26 16:00:00,14.4,722.7,759.7,87.0,1,"90  или более, но не 100%",,,600-1000,10.0,12.2,,
2025-06-26 19:00:00,19.0,722.3,758.7,59.0,0,60%.,,19.1,600-1000,20.0,10.8,10,
2025-06-26 22:00:00,12.5,722.5,759.7,94.0,1,Облаков нет.,,,,20.0,11.5,,
2025-06-27 01:00:00,9.6,722.2,759.9,97.0,1,Облаков нет.,,,,4.0,9.2,,
2025-06-27 04:00:00,10.5,721.0,758.5,91.0,2,40%.,,,1000-1500,10.0,9.1,,
2025-06-27 07:00:00,13.3,720.5,757.6,70.0,3,60%.,9.2,,"2500 или более, или облаков нет.",20.0,7.9,Осадков нет,
2025-06-27 10:00:00,17.0,719.6,756.1,57.0,5,50%.,,,"2500 или более, или облаков нет.",50.0,8.4,,
2025-06-27 13:00:00,20.0,718.9,755.1,47.0,4,70 – 80%.,,,"2500 или более, или облаков нет.",50.0,8.3,,
2025-06-27 16:00:00,21.8,718.0,753.8,42.0,4,70 – 80%.,,,"2500 или более, или облаков нет.",50.0,8.3,,
2025-06-27 19:00:00,22.6,718.1,753.9,38.0,2,70 – 80%.,,22.9,"2500 или более, или облаков нет.",50.0,7.7,Осадков нет,
2025-06-27 22:00:00,18.7,718.5,754.7,50.0,4,"90  или более, но не 100%",,,600-1000,10.0,8.0,,
2025-06-28 01:00:00,15.8,718.9,755.5,66.0,1,Облаков нет.,,,,10.0,9.4,,
2025-06-28 04:00:00,10.9,718.0,755.2,91.0,1,60%.,,,"2500 или более, или облаков нет.",10.0,9.4,,
2025-06-28 07:00:00,13.6,718.1,754.9,80.0,1,"90  или более, но не 100%",10.6,,"2500 или более, или облаков нет.",20.0,10.1,Осадков нет,
2025-06-28 10:00:00,18.8,717.9,754.0,57.0,1,"90  или более, но не 100%",,,1500-2000,20.0,10.1,,
2025-06-28 13:00:00,21.3,717.4,753.2,53.0,1,"90  или более, но не 100%",,,1500-2000,50.0,11.3,,
2025-06-28 16:00:00,24.6,716.5,751.9,39.0,0,"90  или более, но не 100%",,,1500-2000,50.0,9.6,,
2025-06-28 19:00:00,21.3,716.5,752.3,56.0,1,"90  или более, но не 100%",,24.8,1500-2000,50.0,12.2,Осадков нет,
2025-06-28 22:00:00,17.5,717.9,754.2,71.0,5,100%.,,,1000-1500,10.0,12.1,,
2025-06-29 01:00:00,13.9,718.0,754.7,97.0,0,100%.,,,600-1000,4.0,13.4,,
2025-06-29 04:00:00,13.2,717.3,754.1,97.0,0,100%.,,,600-1000,1.0,12.8,,
2025-06-29 07:00:00,13.0,717.1,753.9,97.0,0,Небо не видно из-за тумана и/или других метеорологических явлений.,12.8,,50-100,0.5,12.6,9,
2025-06-29 10:00:00,19.2,716.8,752.8,68.0,0,70 – 80%.,,,1000-1500,10.0,13.1,,
2025-06-29 13:00:00,20.0,716.4,752.3,66.0,1,"90  или более, но не 100%",,,600-1000,10.0,13.4,,
2025-06-29 16:00:00,21.8,715.4,751.1,48.0,1,70 – 80%.,,,600-1000,10.0,10.3,,
2025-06-29 19:00:00,22.4,715.2,750.7,60.0,0,70 – 80%.,,23.9,600-1000,10.0,14.3,3,
2025-06-29 22:00:00,16.0,714.9,751.2,94.0,0,50%.,,,1000-1500,10.0,15.0,,
2025-06-30 01:00:00,13.3,714.6,751.3,97.0,0,Облаков нет.,,,,4.0,12.9,,
2025-06-30 04:00:00,12.4,713.9,750.7,97.0,1,Небо не видно из-за тумана и/или других метеорологических явлений.,,,,0.5,12.0,,
2025-06-30 07:00:00,12.9,713.9,750.6,97.0,0,Небо не видно из-за тумана и/или других метеорологических явлений.,11.7,,,0.5,12.5,Осадков нет,
2025-06-30 10:00:00,21.3,713.0,748.6,59.0,1,50%.,,,"2500 или более, или облаков нет.",50.0,12.8,,
2025-06-30 13:00:00,24.8,712.2,747.4,36.0,1,70 – 80%.,,,600-1000,50.0,8.9,,
2025-06-30 16:00:00,24.0,712.0,747.3,44.0,2,"90  или более, но не 100%",,,600-1000,20.0,11.0,,
2025-06-30 19:00:00,19.5,712.6,748.3,58.0,5,"90  или более, но не 100%",,25.7,600-1000,10.0,11.1,Следы осадков,
2025-06-30 22:00:00,15.0,714.3,750.7,97.0,0,100%.,,,600-1000,10.0,14.5,,
2025-07-01 01:00:00,13.1,714.3,751.0,97.0,0,"90  или более, но не 100%",,,600-1000,4.0,12.7,,
2025-07-01 04:00:00,12.7,714.6,751.3,98.0,0,Небо не видно из-за тумана и/или других метеорологических явлений.,,,,0.5,12.4,,
2025-07-01 07:00:00,13.2,715.4,752.2,97.0,0,"90  или более, но не 100%",12.3,,1000-1500,4.0,12.8,7,
2025-07-01 10:00:00,15.4,715.7,752.2,85.0,1,"90  или более, но не 100%",,,1000-1500,20.0,12.9,,
2025-07-01 13:00:00,19.4,715.6,751.6,60.0,2,"90  или более, но не 100%",,,1000-1500,50.0,11.5,,
2025-07-01 16:00:00,20.6,715.8,751.6,58.0,2,"90  или более, но не 100%",,,1000-1500,50.0,12.0,,
2025-07-01 19:00:00,17.1,717.1,753.4,81.0,1,70 – 80%.,,22.2,1000-1500,50.0,13.8,2,
2025-07-01 22:00:00,13.5,717.9,754.7,96.0,0,70 – 80%.,,,1000-1500,20.0,12.8,,
2025-07-02 01:00:00,12.5,718.5,755.5,97.0,0,"90  или более, но не 100%",,,600-1000,4.0,12.0,,
2025-07-02 04:00:00,12.7,718.8,755.8,97.0,0,"90  или более, но не 100%",,,600-1000,4.0,12.2,,
2025-07-02 07:00:00,13.0,719.2,756.1,98.0,0,100%.,12.3,,600-1000,4.0,12.7,2,
2025-07-02 10:00:00,14.7,720.3,757.1,93.0,0,100%.,,,600-1000,4.0,13.6,,
2025-07-02 13:00:00,15.1,721.0,757.7,95.0,0,100%.,,,600-1000,4.0,14.3,,
2025-07-02 16:00:00,17.1,720.8,757.3,92.0,1,100%.,,,600-1000,4.0,15.8,,
2025-07-02 19:00:00,19.6,720.8,757.0,74.0,0,70 – 80%.,,19.7,600-1000,10.0,14.8,15,
2025-07-02 22:00:00,14.5,721.7,758.6,97.0,0,60%.,,,1000-1500,4.0,14.0,,
2025-07-03 01:00:00,14.0,722.3,759.3,97.0,1,Небо не видно из-за тумана и/или других метеорологических явлений.,,,,0.5,13.6,,
2025-07-03 04:00:00,13.5,722.5,759.6,97.0,0,Небо не видно из-за тумана и/или других метеорологических явлений.,,,,0.5,13.1,,
2025-07-03 07:00:00,14.2,723.1,760.1,98.0,0,100%.,13.0,,300-600,1.0,13.9,Осадков нет,
2025-07-03 10:00:00,16.7,723.7,760.4,83.0,1,100%.,,,600-1000,4.0,13.8,,
2025-07-03 13:00:00,23.0,722.8,758.8,48.0,1,50%.,,,1000-1500,50.0,11.4,,
2025-07-03 16:00:00,25.0,722.3,758.0,36.0,1,50%.,,,1000-1500,50.0,8.7,,
2025-07-03 19:00:00,24.9,722.4,758.0,43.0,2,70 – 80%.,,25.6,1000-1500,50.0,11.4,Осадков нет,
2025-07-03 22:00:00,17.2,723.3,759.8,88.0,1,20–30%.,,,1000-1500,20.0,15.1,,
2025-07-04 01:00:00,13.5,723.6,760.6,96.0,0,Облаков нет.,,,,10.0,12.8,,
2025-07-04 04:00:00,12.9,723.5,760.7,97.0,0,Небо не видно из-за тумана и/или других метеорологических явлений.,,,,0.5,12.5,,
2025-07-04 07:00:00,12.7,723.3,760.5,97.0,0,Небо не видно из-за тумана и/или других метеорологических явлений.,12.4,,,0.5,12.3,Осадков нет,
2025-07-04 10:00:00,22.5,722.5,758.5,54.0,2,Облаков нет.,,,,50.0,12.6,,
2025-07-04 13:00:00,26.5,721.3,756.7,36.0,2,Облаков нет.,,,,50.0,10.1,,
2025-07-04 16:00:00,28.8,720.1,755.2,28.0,1,"10%  или менее, но не 0",,,"2500 или более, или облаков нет.",50.0,8.4,,
2025-07-04 19:00:00,28.2,719.2,754.3,31.0,1,Облаков нет.,,29.2,,50.0,9.4,Осадков нет,
2025-07-04 22:00:00,17.1,718.9,755.4,82.0,0,Облаков нет.,,,,50.0,14.0,,
2025-07-05 01:00:00,14.4,718.3,755.0,87.0,1,Облаков нет.,,,,10.0,12.2,,
2025-07-05 04:00:00,11.7,717.8,754.9,94.0,0,Облаков нет.,,,,10.0,10.7,,
2025-07-05 07:00:00,13.6,716.8,753.6,88.0,0,Облаков нет.,11.1,,,50.0,11.7,Осадков нет,
2025-07-05 10:00:00,23.8,715.5,750.9,49.0,2,Облаков нет.,,,,50.0,12.3,,
2025-07-05 13:00:00,29.8,714.0,748.6,33.0,1,Облаков нет.,,,,50.0,12.0,,
2025-07-05 16:00:00,31.3,712.9,747.3,22.0,2,20–30%.,,,1000-1500,50.0,6.8,,
2025-07-05 19:00:00,26.6,711.7,746.6,45.0,1,70 – 80%.,,31.6,600-1000,20.0,13.6,Осадков нет,
2025-07-05 22:00:00,18.3,711.1,746.9,94.0,3,100%.,,,600-1000,4.0,17.3,,
2025-07-06 01:00:00,19.0,711.5,747.2,86.0,4,100%.,,,600-1000,10.0,16.6,,
2025-07-06 04:00:00,17.5,711.3,747.2,89.0,1,100%.,,,600-1000,10.0,15.6,,
2025-07-06 07:00:00,17.5,712.3,748.2,90.0,2,"90  или более, но не 100%",16.6,,600-1000,4.0,15.9,8,
2025-07-06 10:00:00,18.7,714.1,750.1,72.0,2,70 – 80%.,,,600-1000,20.0,13.6,,
2025-07-06 13:00:00,21.7,714.8,750.4,47.0,4,60%.,,,1000-1500,50.0,10.0,,
2025-07-06 16:00:00,21.0,715.9,751.6,45.0,2,70 – 80%.,,,600-1000,50.0,8.6,,
2025-07-06 19:00:00,21.7,716.2,752.0,41.0,1,50%.,,22.1,1000-1500,50.0,8.0,Осадков нет,
2025-07-06 22:00:00,14.5,716.8,753.4,87.0,0,20–30%.,,,"2500 или более, или облаков нет.",50.0,12.3,,
2025-07-07 01:00:00,11.4,715.9,752.9,94.0,0,Облаков нет.,,,,10.0,10.4,,
2025-07-07 04:00:00,9.9,715.5,752.7,96.0,0,20–30%.,,,"2500 или более, или облаков нет.",10.0,9.3,,
2025-07-07 07:00:00,11.3,715.9,753.0,96.0,0,"90  или более, но не 100%",9.4,,600-1000,20.0,10.7,Осадков нет,
2025-07-07 10:00:00,19.9,715.2,751.0,61.0,2,60%.,,,1000-1500,50.0,12.0,,
2025-07-07 13:00:00,23.4,715.0,750.5,45.0,1,"90  или более, но не 100%",,,1000-1500,50.0,10.8,,
2025-07-07 16:00:00,23.3,714.7,750.1,45.0,1,"90  или более, но не 100%",,,1500-2000,50.0,10.8,,
2025-07-07 19:00:00,16.0,716.2,752.6,97.0,1,"90  или более, но не 100%",,24.8,1000-1500,10.0,15.5,9,
2025-07-07 22:00:00,15.5,716.8,753.2,97.0,0,"90  или более, но не 100%",,,600-1000,10.0,15.1,,
